,bl_id,building_name,address,utility,account,consump_month,consump_year,bge_kWh_used,bge_therms_used,name,address1,block,lot,lat,lon,sq_ft,property_type,agency_occupied,year_built,neighborhood,council_district,Property Type Code
1114,B00167,Parking Authority Offices,200 West Lombard St Suite B,bge,9330860000.0,6.0,2017.0,8900.0,0.0,Parking Authority Offices,200 West Lombard St Suite B,644,1,39.28774,-76.61863000000001,15209.0,Office,PABC,1960.0,Downtown,11.0,6
1115,B00101,WIC Center/ Dunbar Child Care Academy,621 North Eden Street,bge,9629061000.0,6.0,2017.0,15874.0,0.0,WIC Center/ Dunbar Child Care Academy,621 North Eden Street,1280,5,39.29068052,-76.60768333,16448.0,Office,MULTI,,,,6
1116,B08003,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,bge,9633841000.0,6.0,2017.0,4028.0,11.0,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,6195,2,39.30593,-76.53758,510.0,Office,DGS,,Pulaski Industrial Area,,6
1117,B00036,Baltimore City Police Department Warrant Task Force,242 West 29th St,bge,9815941000.0,6.0,2017.0,50331.0,17.0,Baltimore City Police Department Warrant Task Force,242 West 29th St,3658,075A,39.32306,-76.62223,30310.79,"Public Services, police",BCPD,1992.0,Remington,14.0,1
1118,B00182,Lower Park Heights Multi Purpose Building,3939 Reisterstown Rd,bge,1198781000.0,6.0,2017.0,40312.0,3.0,Lower Park Heights Multi Purpose Building,3939 Reisterstown Rd,3321,23,39.333729999999996,-76.66336,33707.0,"Public Assembly, Other",CAC,1978.0,Central Park Heights,6.0,9
1119,B00183,Reservoir Hill / Metro Delta Head Start,2001 Park Av,bge,786151000.0,5.0,2017.0,4000.0,151.0,Reservoir Hill / Metro Delta Head Start,2001 Park Av,3448,30,39.313340000000004,-76.62805999999999,18744.0,"Education, vocational",VACANT,1880.0,Resevoir Hill,7.0,2
1120,B00230,President's Street Station Civil War Museum,601 President St,bge,2211251000.0,5.0,2017.0,2100.0,0.0,President's Street Station Civil War Museum,601 President St,1799,3,39.28398,-76.60247,4543.28,"Public Assembly, Museum",DGS HISTORIC,1851.0,Inner Harbor,1.0,8
1121,B00031,Baltimore City Police Western District,1034 N Mount St,bge,2774270000.0,5.0,2017.0,22500.0,66.0,Baltimore City Police Western District,1034 N Mount St,60,7,39.300666,-76.644706,22024.65,"Public Services, police",BCPD,1961.0,Sandtown - Winchester,9.0,1
1122,B00102,Druid Health District Building,1515 W North Av,bge,2941411000.0,5.0,2017.0,27489.0,149.0,Druid Health District Building,1515 W North Av,295,2,39.30983,-76.64138,36012.0,"Healthcare, Urgent Care/Clinic/Out Patient",HEALTH,1960.0,Druid Heights,7.0,4
1123,B00228,Carroll Mansion Musuem,802 Lombard St,bge,3047401000.0,5.0,2017.0,4360.0,0.0,Carroll Mansion Musuem,802 Lombard St,1358,12,39.28855,-76.6044,12527.19,"Public Assembly, Museum",DGS HISTORIC,1812.0,Jonestown,12.0,8
1124,B00104,2492 Giles Road,2490 Giles Rd,bge,6348431000.0,5.0,2017.0,34744.0,0.0,2492 Giles Road,2490 Giles Rd,7612E,053A,39.2533,-76.63065999999999,20693.0,VACANT,HEALTH (BARCS),1976.0,Cherry Hill,10.0,10
1125,B00220,Peale Museum,225 N Holliday St,bge,6948371000.0,5.0,2017.0,9700.0,0.0,Peale Museum,225 N Holliday St,1303A,15,39.29186,-76.61007,13686.0,"Public Assembly, Museum",DGS HISTORIC,1814.0,Downtown,11.0,8
1126,B00076,Northwest Substation,4410 Lewin Av,bge,8308470000.0,5.0,2017.0,4601.0,326.0,Northwest Substation,4410 Lewin Av,2959B,191,39.33955,-76.67869,4764.0,"Warehouse, self storage",DOT,1966.0,Dolefield,6.0,11
1127,B00229,"Jean and Lillian Hofmeister Museum Building,Star Spangled Banner Museum and Flag House",844 E Pratt St,bge,9003501000.0,5.0,2017.0,1443.0,5.0,"Jean and Lillian Hofmeister Museum Building,Star Spangled Banner Museum and Flag House",844 E Pratt St,1377,16,39.28776,-76.6036,2117.29,"Public Assembly, Museum",DGS HISTORIC,2003.0,Jonestown,12.0,8
1128,B00028,Baltimore City Police Southern District,10 Cherry Hill Rd,bge,9570811000.0,5.0,2017.0,27063.0,78.0,Baltimore City Police Southern District,10 Cherry Hill Rd,7610,11,39.25288,-76.6172,29314.0,"Public Services, police",BCPD,1965.0,Middle Branch - Reedbird Parks,10.0,1
1129,B00029,Baltimore City Police South Eastern District,5710 Eastern Av,bge,1245540000.0,5.0,2017.0,24320.0,19.0,Baltimore City Police South Eastern District,5710 Eastern Avenue Baltimore ,6332,9,39.287688,-76.547422,26177.0,"Public Services, police",BCPD,1950.0,Hopkins Bayview,1.0,1
1130,B00075,Northeast DGS Fleet Substation,4325 York Rd,bge,1467291000.0,5.0,2017.0,5500.0,234.0,Northeast DGS Fleet Substation,4325 York Rd,5211,9,39.34171,-76.60918000000001,4764.0,"Warehouse, self storage",DGS,1979.0,Wilson Park,9.0,11
1131,B00073,Fallsway Substation,201 Fallsway St,bge,1961720000.0,5.0,2017.0,1524.0,154.0,Fallsway Substation,201 Fallsway St,1306C,1,39.2922,-76.6069,25507.0,"Warehouse, self storage",DGS,1940.0,Jonestown,12.0,11
1132,B00048,Health Department Headquarters,1001 E Fayette St,bge,2829991000.0,5.0,2017.0,78350.0,15.0,Health Department Headquarters,1001 E Fayette St,1337,1,39.29097,-76.6031,277322.95,Office,HEALTH,2001.0,Jonestown,12.0,6
1133,B00167,Parking Authority Offices,200 West Lombard St Suite B,bge,3138112000.0,5.0,2017.0,11700.0,0.0,Parking Authority Offices,200 West Lombard St Suite B,644,1,39.28774,-76.61863000000001,15209.0,Office,PABC,1960.0,Downtown,11.0,6
1134,B00035,Baltimore City Police Northern District,2201 West Cold Spring Lane,bge,3275661000.0,5.0,2017.0,57227.0,617.0,Baltimore City Police Northern District,2201 West Cold Spring Lane,3357E,009A,39.34304,-76.65236,25508.47,"Public Services, police",BCPD,2001.0,Woodberry,6.0,1
1135,B00167,Parking Authority Offices,200 West Lombard St Suite B,bge,3618420000.0,5.0,2017.0,36100.0,0.0,Parking Authority Offices,200 West Lombard St Suite B,644,1,39.28774,-76.61863000000001,15209.0,Office,PABC,1960.0,Downtown,11.0,6
1136,B00163,The Weinberg Housing and Resource Center,620 Fallsway St,bge,3720580000.0,5.0,2017.0,2843.0,0.0,The Weinberg Housing and Resource Center,620 Fallsway St,1248,1,39.29733,-76.61064,40949.0,"Lodging, Residential Care",MOHS,1945.0,Penn - Fallsway,11.0,5
1137,B06107,1812 Museum Flag House Building,844 E Pratt St,bge,3955000000.0,5.0,2017.0,2600.0,0.0,1812 Museum Flag House Building,844 E Pratt St,1377,16,39.28751,-76.60333,12685.55,"Public Assembly, Museum",DGS HISTORIC,1793.0,Jonestown,12.0,8
1138,B08003,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,bge,4360021000.0,5.0,2017.0,11308.0,0.0,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,6195,2,39.30593,-76.53758,510.0,Office,DGS,,Pulaski Industrial Area,,6
1139,B00011,First Mariner Arena,201 West Baltimore St,bge,4561060000.0,5.0,2017.0,384970.0,0.0,First Mariner Arena,201 West Baltimore St,644,1,39.28862,-76.61861999999999,697620.0,"Public Assembly, Convention Center",Civic Centers,1960.0,Downtown,11.0,7
1140,B00163,The Weinberg Housing and Resource Center,620 Fallsway St,bge,5129381000.0,5.0,2017.0,105826.0,1061.0,The Weinberg Housing and Resource Center,620 Fallsway St,1248,1,39.29733,-76.61064,40949.0,"Lodging, Residential Care",MOHS,1945.0,Penn - Fallsway,11.0,5
1141,B00120,Waxter Senior Center,1000 Cathedral St,bge,5229602000.0,5.0,2017.0,68650.0,382.0,Waxter Senior Center,1000 Cathedral St,504,1,39.301190000000005,-76.61804000000001,50386.44,"Healthcare, Senior Care Community",HEALTH,1972.0,Mid - Town Belvedere,11.0,3
1142,B00005,DGS Public Building Maintenance Shop,500 Fallsway,bge,5601260000.0,5.0,2017.0,38408.0,202.0,DGS Public Building Maintenance Shop,500 Fallsway,1255,1,39.29588,-76.61028,18144.0,"Warehouse, self storage",DGS,1945.0,Penn - Fallsway,11.0,11
1143,B06043,Fleet Central Garage Main Building,3800 E Biddle St,bge,5620250000.0,5.0,2017.0,81271.0,444.0,Fleet Central Garage Main Building,3800 E Biddle St,6150A,003D,39.30612,-76.56612,105914.0,"Warehouse, self storage",DGS,2008.0,Orangevile Industrial Area ,13.0,11
1144,B08003,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,bge,5777670000.0,5.0,2017.0,5156.0,0.0,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,6195,2,39.30593,-76.53758,510.0,Office,DGS,,Pulaski Industrial Area,,6
1145,B08020,Eastside Career Center,3001 E Madison St,bge,5884920000.0,5.0,2017.0,12200.0,6.0,Eastside Career Center,3001 E Madison St,1630,1,39.29973,-76.575,27910.0,"Education, vocational",MOED,1955.0,Maidson- Eastend,,2
1146,B00051,MECU Building,401 E Fayette St,bge,5931911000.0,5.0,2017.0,173900.0,0.0,MECU Building,401 E Fayette St,1331,16,39.290279999999996,-76.60994000000001,46668.0,Office,MULTI,1981.0,Downtown,11.0,6
1147,B00073,Fallsway Substation,201 Fallsway St,bge,5992321000.0,5.0,2017.0,8080.0,1.0,Fallsway Substation,201 Fallsway St,1306C,1,39.2922,-76.6069,25507.0,"Warehouse, self storage",DGS,1940.0,Jonestown,12.0,11
1148,B00011,First Mariner Arena,201 West Baltimore St,bge,6042981000.0,5.0,2017.0,0.0,448.0,First Mariner Arena,201 West Baltimore St,644,1,39.28862,-76.61861999999999,697620.0,"Public Assembly, Convention Center",Civic Centers,1960.0,Downtown,11.0,7
1149,B08000,Northeast DGS Fleet Substation Garage,4325 York Rd,bge,6159241000.0,5.0,2017.0,1638.0,0.0,Northeast DGS Fleet Substation Garage,4325 York Rd,5211,9,39.34193,-76.60871,893.0,"Warehouse, self storage",DGS ,,Wilson Park,4.0,11
1150,B00034,Baltimore City Police K9 Unit,Mansion House Dr,bge,6756240000.0,5.0,2017.0,25316.0,0.0,Baltimore City Police K9 Unit,Mansion House Dr,3499,1,39.3238,-76.64389,26177.0,"Public Services, police",BCPD,,Druid Hill Park,7.0,1
1151,B00181,Northern Community Action Center,5225 York Rd,bge,6975110000.0,5.0,2017.0,0.0,30.0,Northern Community Action Center,5225 York Rd,5165A,12,39.353809999999996,-76.60951999999999,14344.0,"Public Assembly, Other",CAC,1950.0,Woodbourne-McCabe,4.0,9
1152,B08003,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,bge,7560081000.0,5.0,2017.0,5282.0,0.0,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,6195,2,39.30593,-76.53758,510.0,Office,DGS,,Pulaski Industrial Area,,6
1153,B00181,Northern Community Action Center,5225 York Rd,bge,8499201000.0,5.0,2017.0,10442.0,0.0,Northern Community Action Center,5225 York Rd,5165A,12,39.353809999999996,-76.60951999999999,14344.0,"Public Assembly, Other",CAC,1950.0,Woodbourne-McCabe,4.0,9
1154,B00100,Eastern Health District Building,620 N Caroline St,bge,8752451000.0,5.0,2017.0,27810.0,223.0,Eastern Health District Building,620 N Caroline St,1280,3,39.2977,-76.59796,29232.0,"Healthcare, Urgent Care/Clinic/Out Patient",HEALTH,1939.0,Dunbar- Broadway,12.0,4
1155,B00167,Parking Authority Offices,200 West Lombard St Suite B,bge,9330860000.0,5.0,2017.0,6900.0,0.0,Parking Authority Offices,200 West Lombard St Suite B,644,1,39.28774,-76.61863000000001,15209.0,Office,PABC,1960.0,Downtown,11.0,6
1156,B00101,WIC Center/ Dunbar Child Care Academy,621 North Eden Street,bge,9629061000.0,5.0,2017.0,18224.0,0.0,WIC Center/ Dunbar Child Care Academy,621 North Eden Street,1280,5,39.29068052,-76.60768333,16448.0,Office,MULTI,,,,6
1157,B08003,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,bge,9633841000.0,5.0,2017.0,3523.0,89.0,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,6195,2,39.30593,-76.53758,510.0,Office,DGS,,Pulaski Industrial Area,,6
1158,B00036,Baltimore City Police Department Warrant Task Force,242 West 29th St,bge,9815941000.0,5.0,2017.0,45304.0,29.0,Baltimore City Police Department Warrant Task Force,242 West 29th St,3658,075A,39.32306,-76.62223,30310.79,"Public Services, police",BCPD,1992.0,Remington,14.0,1
1159,B00182,Lower Park Heights Multi Purpose Building,3939 Reisterstown Rd,bge,1198781000.0,5.0,2017.0,27746.0,45.0,Lower Park Heights Multi Purpose Building,3939 Reisterstown Rd,3321,23,39.333729999999996,-76.66336,33707.0,"Public Assembly, Other",CAC,1978.0,Central Park Heights,6.0,9
1160,B00182,Lower Park Heights Multi Purpose Building,3939 Reisterstown Rd,bge,1198781000.0,4.0,2017.0,31291.0,914.0,Lower Park Heights Multi Purpose Building,3939 Reisterstown Rd,3321,23,39.333729999999996,-76.66336,33707.0,"Public Assembly, Other",CAC,1978.0,Central Park Heights,6.0,9
1161,B00183,Reservoir Hill / Metro Delta Head Start,2001 Park Av,bge,786151000.0,4.0,2017.0,4500.0,1029.0,Reservoir Hill / Metro Delta Head Start,2001 Park Av,3448,30,39.313340000000004,-76.62805999999999,18744.0,"Education, vocational",VACANT,1880.0,Resevoir Hill,7.0,2
1162,B00230,President's Street Station Civil War Museum,601 President St,bge,2211251000.0,4.0,2017.0,2800.0,0.0,President's Street Station Civil War Museum,601 President St,1799,3,39.28398,-76.60247,4543.28,"Public Assembly, Museum",DGS HISTORIC,1851.0,Inner Harbor,1.0,8
1163,B00031,Baltimore City Police Western District,1034 N Mount St,bge,2774270000.0,4.0,2017.0,24600.0,1313.0,Baltimore City Police Western District,1034 N Mount St,60,7,39.300666,-76.644706,22024.65,"Public Services, police",BCPD,1961.0,Sandtown - Winchester,9.0,1
1164,B00102,Druid Health District Building,1515 W North Av,bge,2941411000.0,4.0,2017.0,27856.0,850.0,Druid Health District Building,1515 W North Av,295,2,39.30983,-76.64138,36012.0,"Healthcare, Urgent Care/Clinic/Out Patient",HEALTH,1960.0,Druid Heights,7.0,4
1165,B00228,Carroll Mansion Musuem,802 Lombard St,bge,3047401000.0,4.0,2017.0,4440.0,0.0,Carroll Mansion Musuem,802 Lombard St,1358,12,39.28855,-76.6044,12527.19,"Public Assembly, Museum",DGS HISTORIC,1812.0,Jonestown,12.0,8
1166,B00120,Waxter Senior Center,1000 Cathedral St,bge,5229602000.0,4.0,2017.0,35841.0,1437.0,Waxter Senior Center,1000 Cathedral St,504,1,39.301190000000005,-76.61804000000001,50386.44,"Healthcare, Senior Care Community",HEALTH,1972.0,Mid - Town Belvedere,11.0,3
1167,B00104,2492 Giles Road,2490 Giles Rd,bge,6348431000.0,4.0,2017.0,32028.0,0.0,2492 Giles Road,2490 Giles Rd,7612E,053A,39.2533,-76.63065999999999,20693.0,VACANT,HEALTH (BARCS),1976.0,Cherry Hill,10.0,10
1168,B00220,Peale Museum,225 N Holliday St,bge,6948371000.0,4.0,2017.0,7000.0,0.0,Peale Museum,225 N Holliday St,1303A,15,39.29186,-76.61007,13686.0,"Public Assembly, Museum",DGS HISTORIC,1814.0,Downtown,11.0,8
1169,B00076,Northwest Substation,4410 Lewin Av,bge,8308470000.0,4.0,2017.0,4502.0,693.0,Northwest Substation,4410 Lewin Av,2959B,191,39.33955,-76.67869,4764.0,"Warehouse, self storage",DOT,1966.0,Dolefield,6.0,11
1170,B00229,"Jean and Lillian Hofmeister Museum Building,Star Spangled Banner Museum and Flag House",844 E Pratt St,bge,9003501000.0,4.0,2017.0,885.0,14.0,"Jean and Lillian Hofmeister Museum Building,Star Spangled Banner Museum and Flag House",844 E Pratt St,1377,16,39.28776,-76.6036,2117.29,"Public Assembly, Museum",DGS HISTORIC,2003.0,Jonestown,12.0,8
1171,B00028,Baltimore City Police Southern District,10 Cherry Hill Rd,bge,9570811000.0,4.0,2017.0,30573.0,109.0,Baltimore City Police Southern District,10 Cherry Hill Rd,7610,11,39.25288,-76.6172,29314.0,"Public Services, police",BCPD,1965.0,Middle Branch - Reedbird Parks,10.0,1
1172,B00029,Baltimore City Police South Eastern District,5710 Eastern Av,bge,1245540000.0,4.0,2017.0,19960.0,142.0,Baltimore City Police South Eastern District,5710 Eastern Avenue Baltimore ,6332,9,39.287688,-76.547422,26177.0,"Public Services, police",BCPD,1950.0,Hopkins Bayview,1.0,1
1173,B00075,Northeast DGS Fleet Substation,4325 York Rd,bge,1467291000.0,4.0,2017.0,4300.0,336.0,Northeast DGS Fleet Substation,4325 York Rd,5211,9,39.34171,-76.60918000000001,4764.0,"Warehouse, self storage",DGS,1979.0,Wilson Park,9.0,11
1174,B00073,Fallsway Substation,201 Fallsway St,bge,1961720000.0,4.0,2017.0,1382.0,232.0,Fallsway Substation,201 Fallsway St,1306C,1,39.2922,-76.6069,25507.0,"Warehouse, self storage",DGS,1940.0,Jonestown,12.0,11
1175,B00048,Health Department Headquarters,1001 E Fayette St,bge,2829991000.0,4.0,2017.0,65081.0,9.0,Health Department Headquarters,1001 E Fayette St,1337,1,39.29097,-76.6031,277322.95,Office,HEALTH,2001.0,Jonestown,12.0,6
1176,B00167,Parking Authority Offices,200 West Lombard St Suite B,bge,3138112000.0,4.0,2017.0,10400.0,0.0,Parking Authority Offices,200 West Lombard St Suite B,644,1,39.28774,-76.61863000000001,15209.0,Office,PABC,1960.0,Downtown,11.0,6
1177,B00035,Baltimore City Police Northern District,2201 West Cold Spring Lane,bge,3275661000.0,4.0,2017.0,56771.0,1316.0,Baltimore City Police Northern District,2201 West Cold Spring Lane,3357E,009A,39.34304,-76.65236,25508.47,"Public Services, police",BCPD,2001.0,Woodberry,6.0,1
1178,B00167,Parking Authority Offices,200 West Lombard St Suite B,bge,3618420000.0,4.0,2017.0,32400.0,0.0,Parking Authority Offices,200 West Lombard St Suite B,644,1,39.28774,-76.61863000000001,15209.0,Office,PABC,1960.0,Downtown,11.0,6
1179,B00163,The Weinberg Housing and Resource Center,620 Fallsway St,bge,3720580000.0,4.0,2017.0,2501.0,0.0,The Weinberg Housing and Resource Center,620 Fallsway St,1248,1,39.29733,-76.61064,40949.0,"Lodging, Residential Care",MOHS,1945.0,Penn - Fallsway,11.0,5
1180,B06107,1812 Museum Flag House Building,844 E Pratt St,bge,3955000000.0,4.0,2017.0,14300.0,0.0,1812 Museum Flag House Building,844 E Pratt St,1377,16,39.28751,-76.60333,12685.55,"Public Assembly, Museum",DGS HISTORIC,1793.0,Jonestown,12.0,8
1181,B08003,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,bge,4360021000.0,4.0,2017.0,8473.0,0.0,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,6195,2,39.30593,-76.53758,510.0,Office,DGS,,Pulaski Industrial Area,,6
1182,B00011,First Mariner Arena,201 West Baltimore St,bge,4561060000.0,4.0,2017.0,471009.0,0.0,First Mariner Arena,201 West Baltimore St,644,1,39.28862,-76.61861999999999,697620.0,"Public Assembly, Convention Center",Civic Centers,1960.0,Downtown,11.0,7
1183,B00163,The Weinberg Housing and Resource Center,620 Fallsway St,bge,5129381000.0,4.0,2017.0,76933.0,1015.0,The Weinberg Housing and Resource Center,620 Fallsway St,1248,1,39.29733,-76.61064,40949.0,"Lodging, Residential Care",MOHS,1945.0,Penn - Fallsway,11.0,5
1184,B00005,DGS Public Building Maintenance Shop,500 Fallsway,bge,5601260000.0,4.0,2017.0,26489.0,379.0,DGS Public Building Maintenance Shop,500 Fallsway,1255,1,39.29588,-76.61028,18144.0,"Warehouse, self storage",DGS,1945.0,Penn - Fallsway,11.0,11
1185,B06043,Fleet Central Garage Main Building,3800 E Biddle St,bge,5620250000.0,4.0,2017.0,68400.0,3961.0,Fleet Central Garage Main Building,3800 E Biddle St,6150A,003D,39.30612,-76.56612,105914.0,"Warehouse, self storage",DGS,2008.0,Orangevile Industrial Area ,13.0,11
1186,B08003,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,bge,5777670000.0,4.0,2017.0,5377.0,0.0,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,6195,2,39.30593,-76.53758,510.0,Office,DGS,,Pulaski Industrial Area,,6
1187,B08020,Eastside Career Center,3001 E Madison St,bge,5884920000.0,4.0,2017.0,12600.0,6.0,Eastside Career Center,3001 E Madison St,1630,1,39.29973,-76.575,27910.0,"Education, vocational",MOED,1955.0,Maidson- Eastend,,2
1188,B00051,MECU Building,401 E Fayette St,bge,5931911000.0,4.0,2017.0,137333.0,0.0,MECU Building,401 E Fayette St,1331,16,39.290279999999996,-76.60994000000001,46668.0,Office,MULTI,1981.0,Downtown,11.0,6
1189,B00073,Fallsway Substation,201 Fallsway St,bge,5992321000.0,4.0,2017.0,6880.0,426.0,Fallsway Substation,201 Fallsway St,1306C,1,39.2922,-76.6069,25507.0,"Warehouse, self storage",DGS,1940.0,Jonestown,12.0,11
1190,B00011,First Mariner Arena,201 West Baltimore St,bge,6042981000.0,4.0,2017.0,0.0,697.0,First Mariner Arena,201 West Baltimore St,644,1,39.28862,-76.61861999999999,697620.0,"Public Assembly, Convention Center",Civic Centers,1960.0,Downtown,11.0,7
1191,B08000,Northeast DGS Fleet Substation Garage,4325 York Rd,bge,6159241000.0,4.0,2017.0,1402.0,0.0,Northeast DGS Fleet Substation Garage,4325 York Rd,5211,9,39.34193,-76.60871,893.0,"Warehouse, self storage",DGS ,,Wilson Park,4.0,11
